customerid,loannumber,loanamount,totaldue,termdays,bank_account_type,bank_name_clients,employment_status_clients,last_loan_amount,avg_amount,std_amount,avg_total_due,avg_term_days,std_term_days,avg_approval_time,avg_payout_time,prct_duedate_default,loan_growth_trend,max_repay_delay,avg_loan_gap,referred,age,state,acct_age_years,time_btwn_last_loan,default,credit_score,debt_to_loan_ratio,const_default,unusual_large
8a858e8e5ca1f1a8015ca2d44044627e,2,10000,13000,30,Savings,Skye Bank,Permanent,10000,10000,0,13000,30,0,0,23,0,0,0,0,0,36,Federal Capital Territory,8,4,0,4.041959006,1.3,0,0
8a858e9a54d9121b0154dd1bfff23870,3,10000,13000,30,Savings,GT Bank,Permanent,10000,10000,0,12750,30,0,0,25.5,0,0,0,2,0,34,Lagos,8,9,1,4.021789722,1.3,0,0
8a858ea45b35639b015b356cbf34033a,5,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,12250,22.5,7.5,0,19,0.25,0,9,4,0,40,Unknown,8,8,0,2.572316365,1.3,0,0
8a858eac5c451942015c5546798300e4,3,10000,13000,30,Savings,GT Bank,Permanent,10000,10000,0,13000,30,0,0,23,0,0,0,3,0,45,Lagos,8,5,0,4.132720785,1.3,0,0
8a858eb75c21a2b9015c2acd7e8b3ff8,3,10000,13000,30,Savings,First Bank,Permanent,10000,10000,0,13000,30,0,0,32,1,0,2,1,0,32,Lagos,8,2,0,0.903997656,1.3,1,0
8a858ec655f96b32015607c12d57059e,7,20000,24500,30,Other,GT Bank,Permanent,30000,16666.67,7453.56,20316.67,32.5,13.46,0,28.83333333,0.166666667,4000,7,22.4,0,38,Lagos,8,6,0,3.50678343,1.225,0,0
8a858ed159fabcd30159fb47c7062202,3,10000,13000,30,Savings,GT Bank,Unknown,10000,10000,0,13000,30,0,0,29,0,0,0,2,0,50,Oyo,8,82,1,3.497388336,1.3,0,0
8a858eda5c8863ff015ca085bbe55038,2,10000,11500,15,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,30,0,0,0,0,0,40,Unknown,8,0,1,3.396541916,1.15,0,0
8a858ee45b39aa80015b3b1a1d600f18,6,20000,22250,15,Savings,GT Bank,Permanent,10000,10000,0,12000,21,7.35,0,18.6,0.2,0,6,0.25,0,41,Lagos,8,7,0,3.440035167,1.1125,0,0
8a858ee75afc09f4015b01127fe924ad,8,30000,34500,30,Unknown,Unknown,Unknown,30000,20000,7559.29,22771.41,21.42857143,7.42,0,14.71428571,0,3571.4286,0,2.1667,0,40,Unknown,8,0,0,3.396541916,1.15,0,0
8a858ef358d4a48e0158f275638d3eae,11,30000,34500,30,Savings,Zenith Bank,Permanent,40000,22000,9797.96,24740,21,7.35,0,18.4,0.1,3272.7273,16,2.7778,0,39,Federal Capital Territory,8,3,0,3.669844334,1.15,0,0
8a858f0056b7cf8e0156c5d74c6a61a6,10,15000,17250,30,Other,GT Bank,Student,25000,18333.33,7071.07,20958.33,21.66666667,7.45,0,20.88888889,0.222222222,2583.3333,4,17.375,0,33,Lagos,9,0,0,3.576807047,1.15,0,0
8a858f065b1fe50a015b20ecfb9c00b0,3,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,12250,22.5,7.5,0,25.5,0.5,0,7,1,0,40,Unknown,8,3,0,1.812563568,1.3,1,0
8a858f10579ff4360157a35217644d8d,4,10000,13000,30,Other,GT Bank,Unemployed,10000,10000,0,13000,30,0,0,29.33333333,0.333333333,0,1,0,0,36,Bauchi,8,0,0,2.458859832,1.3,0,0
8a858f1f5c834d4f015c876553061133,2,10000,13000,30,Savings,GT Bank,Unemployed,10000,10000,0,11500,15,0,0,15,0,0,0,0,0,38,Rivers,8,7,0,3.513523764,1.3,0,0
8a858f2b5998268e0159a1bb02794eb9,5,20000,22250,15,Savings,GT Bank,Permanent,15000,11250,2165.06,12796.88,15,0,0,13.25,0,1500,0,38,0,41,Delta,8,14,1,4.092382217,1.1125,0,0
8a858f3355ae6a610155bb33f4d141b7,5,20000,24500,30,Other,Diamond Bank,Self-Employed,20000,14500,5545.27,17800,26.25,6.5,0,27.75,0.25,4600,20,10,0,44,Lagos,9,233,0,3.782542364,1.225,0,0
8a858f3959f562330159f9002c242c83,6,20000,24500,30,Unknown,Unknown,Unknown,20000,14000,4898.98,17150,27,6,0,14.4,0,3000,0,18,0,40,Unknown,8,2,0,3.396541916,1.225,0,0
8a858f455b5d1896015b5d192a1d0090,3,10000,13000,30,Savings,Fidelity Bank,Permanent,10000,10000,0,13000,30,0,0,29,0,0,0,7,0,41,Lagos,8,0,0,4.092382217,1.3,0,0
8a858f4c5bb597f6015bc3cc1fbb7104,3,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,30.5,0,0,0,18,0,40,Unknown,8,1,0,3.396541916,1.3,0,0
8a858f545908094b01591c9388130f5d,2,10000,11500,15,Savings,Zenith Bank,Unknown,10000,10000,0,11500,15,0,0,23,1,0,8,0,0,61,Lagos,8,2,1,0.475529659,1.15,1,0
8a858f5a57519e48015757dbf8635809,10,30000,34500,30,Savings,GT Bank,Permanent,30000,17222.22,7856.74,20498.61,26.66666667,6.24,0,18.88888889,0,2666.6667,0,1.125,0,42,Lagos,8,1,0,4.102466859,1.15,0,0
8a858f6055f96ad2015604e2b0530828,11,25000,27500,30,Unknown,Unknown,Unknown,30000,20000,6708.2,22872.5,24,7.35,0,22.1,0.1,2000,1,13.6667,0,40,Unknown,9,9,0,3.767846369,1.1,0,0
8a858f6b570f2de901572f04bf9744c4,10,30000,34500,30,Unknown,Unknown,Unknown,30000,17222.22,7856.74,20086.11,23.33333333,7.45,0,20.44444444,0,2833.3333,0,5.375,0,40,Unknown,8,1,0,3.396541916,1.15,0,0
8a858f775c35b709015c38f9bf933a2e,3,20000,22250,15,Unknown,Unknown,Unknown,10000,10000,0,11500,15,0,0,15,0,0,0,0,0,40,Unknown,8,8,0,3.396541916,1.1125,0,0
8a858f7c5be8dc45015be91b35ae3413,3,10000,13000,30,Savings,GT Bank,Permanent,10000,10000,0,12250,22.5,7.5,0,14.5,0,0,0,10,0,36,Lagos,8,10,0,4.041959006,1.3,0,0
8a858f8e5c63d73e015c686a63141013,2,10000,11500,15,Savings,EcoBank,Permanent,10000,10000,0,13000,30,0,0,21,0,0,0,0,0,40,Lagos,8,16,0,4.082297575,1.15,0,0
8a858f975c4582c4015c509c73f62489,2,10000,13000,30,Savings,UBA,Permanent,10000,10000,0,13000,30,0,0,21,0,0,0,0,0,37,Kano,8,1,0,4.052043648,1.3,0,0
8a858f99560bbe45015613ae87981a6d,8,20000,23000,30,Unknown,Unknown,Unknown,30000,14285.71,7284.31,16800,23.57142857,15.75,0,20.85714286,0.142857143,2500,2,12,0,40,Unknown,8,1,0,2.943976674,1.15,0,0
8a858fa459e0a1340159e1414e8942cf,8,20000,24500,30,Savings,UBA,Permanent,20000,14285.71,4948.72,17300,25.71428571,6.78,0,22.14285714,0.142857143,1428.5714,4,1.3333,0,44,Nasarawa,8,0,0,3.658348581,1.225,0,0
8a858fa95c695f85015c780af573028d,3,20000,24000,30,Savings,EcoBank,Permanent,10000,10000,0,12250,22.5,7.5,0,14,0.5,0,3,2,1,37,Ekiti,8,1,0,2.491509938,1.2,1,0
8a858faf56b7821c0156c7d9d39142a5,9,20000,24500,30,Other,GT Bank,Self-Employed,20000,15000,5000,18487.5,30,0,0,34.125,0.375,1190.4762,22,7.5714,0,42,Lagos,9,0,0,3.364913203,1.225,0,0
8a858fb95a951d1a015a99d458d711c8,7,30000,34500,30,Unknown,Unknown,Unknown,30000,18333.33,6871.84,22216.67,30,0,0,21.83333333,0,3714.2857,0,1,0,40,Unknown,8,2,0,3.396541916,1.15,0,0
8a858fc25baeeeff015baf5022dc3611,4,20000,24500,30,Unknown,Unknown,Unknown,10000,10000,0,12333.33,25,7.07,0,19,0,0,0,3,0,40,Unknown,8,1,0,3.396541916,1.225,0,0
8a858fcb5bab1fda015baf266f6645c9,3,10000,13000,30,Savings,Standard Chartered,Permanent,10000,10000,0,13000,30,0,0,27.5,0,0,0,0,1,41,Lagos,8,12,0,4.092382217,1.3,0,0
8a858fd3552c75620155488cbd3f650d,19,50000,55000,60,Other,Zenith Bank,Self-Employed,50000,33888.89,13799.71,38241.67,38.33333333,20.75,0,19.27777778,0.055555556,2549.0196,7,0.9412,0,44,Kwara,9,0,0,4.458773639,1.1,0,0
8a858fd85b685607015b70cf46b509b2,5,20000,24500,30,Savings,First Bank,Permanent,20000,12500,4330.13,15875,30,0,0,23.25,0,3000,0,1.6667,1,48,Lagos,8,4,0,4.162974711,1.225,0,0
8a858fe45a760203015a79d74d461d88,2,10000,11500,15,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,26,0,0,0,0,0,40,Unknown,8,106,0,3.396541916,1.15,0,0
8a858feb55f969560155ff2575dc44f4,12,20000,21000,15,Unknown,Unknown,Unknown,40000,20000,11281.52,23722.73,32.72727273,14.04,0,20.81818182,0,2818.1818,0,2.7,0,40,Unknown,8,4,0,3.396541916,1.05,0,0
8a858e885c63d379015c682355b72343,2,10000,13000,30,Savings,GT Bank,Permanent,10000,10000,0,13000,30,0,0,18,0,0,0,0,0,44,Lagos,8,0,0,4.122636143,1.3,0,0
8a858e955631db4401563ca4a4b03287,10,25000,27500,30,Unknown,Unknown,Unknown,40000,24444.44,10393.49,27841.67,26.66666667,13.74,0,21.66666667,0,3916.6667,0,17.375,0,40,Unknown,9,1,0,4.082297575,1.1,0,0
8a858e9d5bfd7037015bfdab79f61305,2,10000,11500,15,Unknown,Unknown,Unknown,10000,10000,0,11500,15,0,0,13,0,0,0,0,0,40,Unknown,8,46,0,3.396541916,1.15,0,0
8a858eb75c21a2b9015c2b5a48ba4a1e,3,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,31,0.5,0,3,0,0,40,Unknown,8,0,1,1.836008206,1.3,1,0
8a858ec05a4c05f2015a4c434c7220ac,7,20000,24500,30,Unknown,Unknown,Unknown,20000,15000,5000,16875,15,0,0,15.33333333,0.166666667,2571.4286,13,0,0,40,Unknown,8,1,0,2.806030099,1.225,0,0
8a858ece5c88b58b015c8c3e06741fbf,2,10000,11500,15,Savings,FCMB,Unknown,10000,10000,0,11500,15,0,0,23,1,0,4,0,0,42,Lagos,8,0,1,0.307366098,1.15,1,0
8a858ed75732b68101574cf214582d48,5,20000,24500,30,Unknown,Unknown,Unknown,20000,12500,4330.13,15875,30,0,0,25.5,0.25,3000,1,61,0,40,Unknown,8,3,0,2.619205641,1.225,0,0
8a858ede5ca210f0015ca2c76bcf492d,2,10000,13000,30,Savings,EcoBank,Permanent,10000,10000,0,13000,30,0,0,21,0,0,0,0,0,34,Kwara,8,0,0,4.021789722,1.3,0,0
8a858ee25b34d796015b359426605c33,4,10000,13000,30,Savings,Access Bank,Permanent,10000,10000,0,13000,30,0,0,34.33333333,0.666666667,0,7,0,0,38,Ogun,8,2,0,1.963833198,1.3,1,0
8a858ee55cb156e6015cc0454bef7c77,2,10000,11500,15,Unknown,Unknown,Unknown,10000,10000,0,11500,15,0,0,5,0,0,0,0,0,40,Unknown,8,0,0,3.396541916,1.15,0,0
8a858ef255c55fd60155d8d5a18048fb,11,40000,48000,60,Savings,Skye Bank,Self-Employed,40000,26000,10198.04,31590,45,15,0,33.5,0.3,3393.9394,29,2.3333,0,40,Rivers,9,0,0,3.535158337,1.2,0,0
8a858f0056b7cf8e0156d23f675016f3,10,40000,44000,30,Savings,Diamond Bank,Self-Employed,30000,21111.11,8748.9,24600,26.66666667,6.24,0,25.77777778,0.111111111,3166.6667,3,10.75,0,48,Ogun,9,0,0,4.35111793,1.1,0,0
8a858f0656b7820c0156c59a540644cd,10,40000,48000,60,Other,Diamond Bank,Self-Employed,30000,22222.22,7856.74,26116.67,31.66666667,16.5,0,29.22222222,0.111111111,2833.3333,4,8,0,55,Lagos,9,0,0,4.415849265,1.2,0,0
8a858f0f5bfd79d2015c0647c85b2c1d,3,10000,13000,30,Savings,UBA,Permanent,10000,10000,0,13000,30,0,0,25,0.5,0,1,0,0,43,Lagos,8,1,0,2.563740109,1.3,1,0
8a858f1f5c834d4f015c84b2654f537b,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,31,0,0,0,0,1,40,Unknown,8,5,0,3.396541916,1.3,0,0
8a858f275c451af5015c4bbd303b1a1f,3,10000,13000,30,Savings,First Bank,Permanent,10000,10000,0,13000,30,0,0,18,0,0,0,1,0,41,Rivers,8,13,0,4.092382217,1.3,0,0
8a858f2f54e28d530154ecdd303004fa,3,10000,13000,30,Savings,Diamond Bank,Permanent,10000,10000,0,13000,30,0,0,18.5,0,0,0,383,0,42,Lagos,9,0,0,4.788222517,1.3,0,0
8a858f335c8d9723015c9b0913845868,2,10000,11500,15,Savings,FCMB,Permanent,10000,10000,0,13000,30,0,0,21,0,0,0,0,0,39,Kebbi,8,6,0,4.072212932,1.15,0,0
8a858f385b34d285015b352600354046,4,20000,24500,30,Savings,Zenith Bank,Permanent,10000,10000,0,13000,30,0,0,19.66666667,0,0,0,3.5,0,43,Bayelsa,8,16,0,4.112551501,1.225,0,0
8a858f415686c0ab015691ea91d45900,10,30000,34500,30,Unknown,Unknown,Unknown,30000,16666.67,6666.67,20255.56,30,0,0,24.77777778,0.111111111,2000,11,11.625,0,40,Unknown,9,0,0,3.674946991,1.15,0,0
8a858f54589736f40158a6bcd6ac24fb,9,30000,34500,30,Savings,Access Bank,Unknown,30000,18750,7806.25,21912.5,26.25,14.52,0,24.375,0.125,3214.2857,1,4.1429,0,42,Edo,8,9,0,3.025112483,1.15,0,0
8a858f5c5ad7d927015adb8b97f96be0,9,30000,34500,30,Unknown,Unknown,Unknown,30000,18750,7806.25,21237.5,18.75,6.5,0,13.375,0,3214.2857,0,0,0,40,Unknown,8,0,0,3.396541916,1.15,0,0
8a858f615623747d015626ec13826718,13,40000,44000,30,Savings,GT Bank,Self-Employed,40000,25833.33,8620.07,28641.67,20,7.07,0,20.16666667,0.083333333,2202.7972,1,9.1818,0,38,Ogun,9,0,0,4.347713286,1.1,0,0
8a858f6e5cb16eb9015cb56eb47d0a02,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,18,0,0,0,0,0,40,Unknown,8,5,0,3.396541916,1.3,0,0
8a858f79588789bd015888469c4b2ee4,7,30000,34500,30,Savings,GT Bank,Unknown,20000,15000,5000,18266.67,27.5,5.59,0,27.16666667,0.166666667,2571.4286,1,6.2,0,39,Ogun,8,26,0,2.86627937,1.15,0,0
8a858f7e5c69a6e3015c78b9bc201fd4,3,10000,13000,30,Savings,FCMB,Permanent,10000,10000,0,12250,22.5,7.5,0,17,0,0,0,1,0,36,Lagos,8,1,0,4.041959006,1.3,0,0
8a858f945b006ef8015b0073905c123e,7,30000,34500,30,Savings,First Bank,Unknown,20000,15000,5000,17883.33,22.5,7.5,0,20.33333333,0,2571.4286,0,0,0,61,Ogun,8,0,0,3.608319399,1.15,0,0
8a858f9f5bd99987015be23abcfc07f2,4,20000,24500,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,25.33333333,0,0,0,0,0,40,Unknown,8,0,0,3.396541916,1.225,0,0
8a858fa7590af88501592196d3045e65,7,30000,34500,30,Savings,Access Bank,Unknown,30000,18333.33,6871.84,22733.33,35,11.18,0,32,0,3714.2857,0,2.8,0,44,Oyo,8,0,0,3.436880484,1.15,0,0
8a858faf5679a838015689cbfafd249e,9,40000,48000,60,Other,Diamond Bank,Student,40000,22500,9682.46,26850,35.625,19.75,0,32.125,0.125,4047.619,1,9.7143,0,36,Lagos,9,0,0,3.924662552,1.2,0,0
8a858fb65b2020b2015b20ce6d4a5e6a,4,20000,22250,15,Savings,FCMB,Permanent,10000,10000,0,12000,20,7.07,0,20.66666667,0.333333333,0,1,9.5,0,49,Federal Capital Territory,8,18,0,3.138564705,1.1125,0,0
8a858fbc5cc666c8015cc9b715f420a8,2,10000,13000,30,Savings,Stanbic IBTC,Permanent,10000,10000,0,11500,15,0,0,11,0,0,0,0,0,58,Ogun,8,5,0,4.263821131,1.3,0,0
8a858fc75cd62882015cea7d48862701,2,10000,11500,15,Savings,GT Bank,Permanent,10000,10000,0,11500,15,0,0,15,0,0,0,0,1,45,Edo,8,15,0,4.132720785,1.15,0,0
8a858fd55b1de2f3015b1e15a76017f5,5,20000,24500,30,Savings,GT Bank,Permanent,20000,12500,4330.13,15875,30,0,0,27.25,0,3000,0,2.3333,0,37,Kano,8,6,0,4.052043648,1.225,0,0
8a858fe05d421ff4015d4c5284f11359,2,10000,11500,15,Savings,Access Bank,Unknown,10000,10000,0,11500,15,0,0,11,0,0,0,0,1,53,Lagos,8,0,0,3.527642262,1.15,0,0
8a858fef570f30e501571f79fbe43bc4,10,15000,16500,30,Savings,EcoBank,Self-Employed,15000,12777.78,2484.52,15152.78,26.66666667,6.24,0,20.55555556,0,583.3333,0,13.875,0,37,Federal Capital Territory,8,10,0,3.914892517,1.1,0,0
8a858ff554d9de480154e21a39165ddb,4,10000,10750,15,Savings,First Bank,Permanent,20000,13333.33,4714.05,16333.33,25,7.07,0,20.66666667,0,5000,0,172,0,44,Lagos,9,21,0,4.808391801,1.075,0,0
8a85889853f0fbaa0153fb9927346076,6,30000,39000,60,Savings,First Bank,Permanent,30000,15000,7745.97,18940,33,14.7,0,34.8,0.4,4500,10,70,0,40,Lagos,9,5,1,3.475081453,1.3,0,0
8a858e1e54e2aa5a0154e303c246237b,5,10000,11500,15,Savings,First Bank,Permanent,10000,10000,0,11500,15,0,0,17,1,0,4,9.3333,0,43,Lagos,8,3,1,1.003206399,1.15,1,0
8a858e625c8d993a015c9334d1f96fba,3,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,22,0,0,0,0,0,40,Unknown,8,0,1,3.396541916,1.3,0,0
8a858edd5b43cf21015b43d651cc0833,2,10000,13000,30,Savings,FCMB,Unknown,10000,10000,0,13000,30,0,0,32,1,0,1,0,0,35,Kwara,8,1,1,0.254357083,1.3,1,0
8a858f6e5cb16eb9015cb264c7675236,2,10000,11500,15,Savings,First Bank,Permanent,10000,10000,0,11500,15,0,0,0,0,0,0,0,0,37,Rivers,8,15,1,4.052043648,1.15,0,0
8a858fa25cfa127c015cfe948bf927b7,2,10000,11500,15,Savings,Fidelity Bank,Unknown,10000,10000,0,11500,15,0,0,17,1,0,2,0,0,43,Lagos,8,0,1,0.329173059,1.15,1,0
8a858fda56562f8f01565f8c6f936c46,8,30000,34500,30,Other,GT Bank,Self-Employed,20000,18571.43,6388.77,22342.86,30,0,0,28,0.142857143,2500,5,24.5,0,33,Lagos,9,0,1,4.090160886,1.15,0,0
8a390a2150ad97330150aebdd8ef7456,9,30000,33000,30,Unknown,Unknown,Unknown,30000,22500,8291.56,26043.75,26.25,6.5,0,25.875,0.25,3333.3333,1,35.1429,0,40,Unknown,9,0,0,3.304961299,1.1,0,0
8a858899538ddb8e01539138c80a2348,8,20000,24500,30,Other,Zenith Bank,Permanent,20000,14285.71,4948.72,17728.57,30,0,0,26.42857143,0.285714286,2142.8571,4,6.8333,0,38,Lagos,8,0,0,3.156997806,1.225,0,0
8a8589045384bd8301539e134b745638,9,15000,17250,30,Other,Stanbic IBTC,Permanent,10000,12000,6928.2,14056.25,22.5,15,0,22.5,0.5,1428.5714,27,40,0,47,Lagos,9,4,0,3.13744419,1.15,1,0
8a85895354a059690154b945ddd2161f,3,10000,11500,15,Other,Union Bank,Permanent,10000,10000,0,11500,15,0,0,19,1,0,4,354,0,41,Ogun,9,42,0,1.668792774,1.15,1,0
8a8589af547ff51b01548585b4fd5a8a,13,30000,33000,30,Other,GT Bank,Permanent,40000,25000,9574.27,29950,40,14.14,0,30.75,0.166666667,2447.5524,23,3.0909,0,40,Benue,9,16,0,4.118929821,1.1,0,0
8a8589ec542eaa890154302eec276194,10,50000,52500,30,Other,GT Bank,Permanent,50000,30000,13333.33,35122.22,43.33333333,19.29,0,25.77777778,0.111111111,5000,2,25.375,0,40,Plateau,9,0,0,4.413453085,1.05,0,0
8a858e0458d4ac3d0158deee57f14d0e,7,20000,24500,30,Savings,UBA,Unknown,20000,13333.33,4714.05,16716.67,30,0,0,29,0.166666667,1714.2857,4,4,0,52,Abia,8,1,0,2.979796239,1.225,0,0
8a858e0a5668e69c01567af9d4890906,5,20000,24500,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,29.33333333,0,0,0,1.5,0,40,Unknown,8,0,0,3.396541916,1.225,0,0
8a858e125b1ff78f015b2100ab476269,6,20000,24500,30,Savings,Zenith Bank,Permanent,20000,14000,4898.98,16250,18,6,0,11,0,3000,0,8.5,0,46,Rivers,8,0,0,4.142805427,1.225,0,0
8a858e1d5cd58f9e015ceaef264365a0,2,10000,11500,15,Savings,Stanbic IBTC,Unknown,10000,10000,0,11500,15,0,0,8,0,0,0,0,0,41,Lagos,8,1,1,3.406626558,1.15,0,0
8a858e235bd971a4015bda37fb3d2ef6,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,32,0,0,0,0,1,40,Unknown,8,2,1,3.396541916,1.3,0,0
8a858e2d5bb55d46015bc6fa50f3384f,4,20000,24500,30,Savings,GT Bank,Permanent,10000,10000,0,13000,30,0,0,24.33333333,0,0,0,4,0,36,Lagos,8,2,0,4.041959006,1.225,0,0
8a858e3e5b1582df015b16f3bded6865,4,20000,24500,30,Savings,First Bank,Permanent,10000,10000,0,12000,20,7.07,0,15.33333333,0,0,0,22.5,0,34,Anambra,8,15,0,4.021789722,1.225,0,0
8a858e475c127bce015c1a358a222097,3,10000,13000,30,Savings,Diamond Bank,Unknown,10000,10000,0,12250,22.5,7.5,0,27.5,1,0,9,0,0,36,Lagos,8,1,1,0.217552449,1.3,1,0
8a858e515bf280aa015bf2ca521e26a3,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,29,0,0,0,0,0,40,Unknown,8,17,0,3.396541916,1.3,0,0
8a858ff5562dc3b601562e96135108e3,10,15000,16125,15,Other,UBA,Self-Employed,10000,12222.22,6712.8,14944.44,30,12.25,0,30.22222222,0.333333333,1250,16,8.625,0,30,Federal Capital Territory,9,6,0,3.407643642,1.075,0,0
8a858ffd5c8d343d015c8dbf49dc49d5,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,13,0,0,0,0,1,40,Unknown,8,17,0,3.396541916,1.3,0,0
8a858e0256b781d80156c166816621f9,11,30000,34500,30,Other,GT Bank,Permanent,30000,18000,7483.31,20510,19.5,6.87,0,15.7,0.2,2303.0303,12,0.2222,0,48,Lagos,8,0,1,3.475460704,1.15,0,0
8a858e5b5bd99460015be71e03dc77ed,3,10000,11500,15,Unknown,Unknown,Unknown,10000,10000,0,12250,22.5,7.5,0,14.5,0,0,0,15,0,40,Unknown,8,21,1,3.396541916,1.15,0,0
8a858eb35c5f4a42015c627e39b60d6a,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,31,0,0,0,0,1,40,Unknown,8,0,1,3.396541916,1.3,0,0
8a858f0456511c9401565a9725555220,3,15000,18375,30,Savings,GT Bank,Permanent,10000,10000,0,13000,30,0,0,24,0,0,0,1,0,35,Lagos,9,307,1,4.717630023,1.225,0,0
8a858f3e5885ffa301589243e9177b67,2,10000,11500,15,Savings,First Bank,Unknown,10000,10000,0,11500,15,0,0,40,1,0,24,0,0,40,Ondo,8,204,1,0.169973625,1.15,1,0
8a858f8e5bf28eca015bf2c99325238f,2,10000,13000,30,Other,Access Bank,Unknown,10000,10000,0,13000,30,0,0,44,1,0,15,0,1,41,Lagos,8,5,1,0.232808702,1.3,1,0
8a858fd85507735701550d603b101f21,6,10000,13000,30,Savings,Access Bank,Self-Employed,10000,10000,0,13000,30,0,0,45.6,0.8,0,48,40.5,0,37,Federal Capital Territory,9,13,1,1.850592149,1.3,1,0
8a3442825124396701513514dad40fa7,10,30000,34500,30,Other,First Bank,Permanent,30000,17777.78,7856.74,20077.78,18.33333333,6.24,0,16.22222222,0,2833.3333,0,1.625,0,39,Lagos,8,1,0,4.072212932,1.15,0,0
8a85886f54517ee00154528c65463d2b,4,10000,13000,30,Other,GT Bank,Student,10000,10000,0,13000,30,0,0,30,0.333333333,0,1,182,0,31,Ebonyi,9,0,0,3.231343412,1.3,0,0
8a858900536a043401537f79fca22800,12,20000,21000,15,Other,Zenith Bank,Permanent,40000,22727.27,12128.79,26640.91,31.36363636,14.94,0,21.63636364,0,3545.4545,0,19.1,0,41,Lagos,9,54,0,4.778137875,1.05,0,0
8a85893d53f104eb0153f5a6a7d850eb,6,30000,34500,30,Other,First Bank,Self-Employed,30000,20000,8944.27,23450,27,6,0,22.4,0,6000,0,87.5,0,46,Bayelsa,9,0,0,4.691409954,1.15,0,0
8a858e005c2154c2015c258d28687efa,2,10000,13000,30,Savings,UBA,Unknown,10000,10000,0,13000,30,0,0,27,0,0,0,0,0,36,Lagos,8,1,0,3.356203348,1.3,0,0
8a858e055ac84a51015ac944e21e6883,6,30000,34500,30,Savings,Diamond Bank,Permanent,20000,16000,4898.98,19160,24,7.35,0,21.2,0,3000,0,2.25,0,43,Lagos,8,0,0,4.112551501,1.15,0,0
8a858e0f58afbace0158b493ecd36d7f,8,30000,34500,30,Savings,GT Bank,Permanent,20000,14285.71,4948.72,17614.29,27.85714286,5.25,0,25.57142857,0.142857143,2142.8571,2,6.6667,0,43,Lagos,8,0,0,3.659986258,1.15,0,1
8a858e165b90faf9015b94c5e95e727f,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,11500,15,0,0,15,1,0,1,0,0,40,Unknown,8,31,0,0.304780293,1.3,1,0
8a858e245c214660015c22c54eda4ee0,3,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,33.5,0.5,0,9,0,0,40,Unknown,8,0,0,1.800841249,1.3,1,0
8a858e395cb1d4d9015cb4935f513aae,2,10000,11500,15,Unknown,Unknown,Unknown,10000,10000,0,11500,15,0,0,11,0,0,0,0,0,40,Unknown,8,28,0,3.396541916,1.15,0,0
8a858e475c127bce015c1537254d54f8,4,20000,24500,30,Savings,Access Bank,Permanent,10000,10000,0,12500,25,7.07,0,23,0,0,0,0.5,0,43,Ogun,8,0,0,4.112551501,1.225,0,0
8a858e5b5bd99460015bdf715c7c3f80,4,20000,24500,30,Unknown,Unknown,Unknown,20000,13333.33,4714.05,16833.33,30,0,0,26.33333333,0,5000,0,0,1,40,Unknown,8,0,0,3.396541916,1.225,0,0
8a858e645591c24b0155a225e1e83960,2,10000,13000,30,Savings,Diamond Bank,Permanent,10000,10000,0,13000,30,0,0,23,0,0,0,0,0,55,Cross River,8,4,0,4.233567205,1.3,0,0
8a858e69566ae5b80156926cd9070009,10,30000,36000,60,Other,Access Bank,Permanent,25000,19444.44,7617.39,23116.67,30,0,0,28.22222222,0,2666.6667,0,8.5,0,37,Lagos,9,0,0,4.737799307,1.2,0,0
8a858e6f5668e01701568cce2c403088,12,30000,34500,30,Other,Zenith Bank,Unemployed,30000,19090.91,5142.59,22590.91,27.27272727,5.79,0,26.09090909,0.272727273,1272.7273,15,2,0,59,Lagos,9,10,0,3.481530295,1.15,0,0
8a858e755c118bd7015c11bc925a17a2,3,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,29,0,0,0,1,1,40,Unknown,8,0,0,3.396541916,1.3,0,0
8a858e875c63d395015c77406c2871b5,3,10000,13000,30,Savings,UBA,Unknown,10000,10000,0,12250,22.5,7.5,0,19.5,0,0,0,0,0,36,Delta,8,0,0,3.356203348,1.3,0,0
