loannumber,loanamount,totaldue,termdays,bank_account_type,bank_name_clients,employment_status_clients,last_loan_amount,avg_amount,std_amount,avg_total_due,avg_term_days,std_term_days,avg_approval_time,avg_payout_time,prct_duedate_default,loan_growth_trend,max_repay_delay,avg_loan_gap,referred,age,state,acct_age_years,time_btwn_last_loan,default,credit_score,debt_to_loan_ratio,const_default,unusual_large
4,20000.0,22250.0,15,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,12000.0,20.0,7.07,0.0,19.666666666666668,0.0,0.0,0.0,0.0,0,40.0,Unknown,8,0,0,3.3965419159095984,1.1125,0,0
2,10000.0,11500.0,15,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0,40.0,Unknown,8,0,0,3.3965419159095984,1.15,0,0
3,10000.0,11500.0,15,Savings,Diamond Bank,Permanent,10000.0,10000.0,0.0,12250.0,22.5,7.5,0.0,13.0,0.0,-0.0,0.0,26.0,1,41.0,Lagos,8,12,0,4.092382216552601,1.15,0,0
10,30000.0,39000.0,60,Other,Access Bank,Permanent,30000.0,19444.44,8314.79,23461.11,30.0,12.25,0.0,30.11111111111111,0.2222222222222222,2416.6667,10.0,12.75,0,34.0,Benue,9,4,0,3.963178127531932,1.3,0,0
3,15000.0,18375.0,30,Savings,GT Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,28.5,0.0,-0.0,0.0,0.0,1,43.0,Ogun,8,0,0,4.112551500629211,1.225,0,0
3,10000.0,11500.0,15,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,17.5,1.0,-0.0,2.0,9.0,0,40.0,Unknown,8,104,1,0.2989191332379458,1.15,1,0
3,10000.0,13000.0,30,Savings,EcoBank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,53.0,1.0,-0.0,24.0,0.0,0,36.0,Oyo,8,9,0,0.8153907152338431,1.3,1,0
8,20000.0,24500.0,30,Other,GT Bank,Permanent,20000.0,14285.71,4948.72,17514.29,27.857142857142858,5.25,0.0,28.714285714285715,0.42857142857142855,2142.8571,4.0,29.3333,0,39.0,Ondo,9,4,1,3.4119951830134725,1.225,1,0
3,10000.0,13000.0,30,Savings,First Bank,Permanent,10000.0,10000.0,0.0,12250.0,22.5,7.5,0.0,10.5,0.0,-0.0,0.0,18.0,1,39.0,Oyo,8,8,0,4.072212932475993,1.3,0,0
3,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,31.0,0.5,-0.0,3.0,1.0,0,40.0,Unknown,8,7,1,1.8360082056232645,1.3,1,0
5,20000.0,24500.0,30,Savings,GT Bank,Permanent,20000.0,12500.0,4330.13,14550.0,18.75,6.5,0.0,10.5,0.0,3000.0,0.0,85.6667,0,37.0,Lagos,9,24,1,4.737799307004083,1.225,0,0
5,10000.0,11500.0,15,Other,Zenith Bank,Permanent,10000.0,10000.0,0.0,12250.0,22.5,7.5,0.0,26.25,1.0,-0.0,8.0,103.3333,0,33.0,Federal Capital Territory,9,4,0,1.5646709993276902,1.15,1,0
13,40000.0,44000.0,30,Unknown,Unknown,Unknown,30000.0,19166.67,7592.03,23066.67,32.5,8.29,0.0,26.5,0.4166666666666667,2062.9371,7.0,1.4545,0,40.0,Unknown,9,0,0,2.7554775983037105,1.1,1,1
4,20000.0,24500.0,30,Savings,Zenith Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,28.333333333333332,0.0,0.0,0.0,10.0,0,35.0,Cross River,8,2,0,4.031874364322776,1.225,0,0
7,30000.0,34500.0,30,Savings,GT Bank,Permanent,10000.0,13333.33,4714.05,15020.83,15.0,0.0,0.0,8.166666666666666,0.0,1142.8571,0.0,16.4,0,43.0,Lagos,8,14,0,4.112551500629211,1.15,0,1
3,10000.0,11500.0,15,Savings,UBA,Permanent,10000.0,10000.0,0.0,12250.0,22.5,7.5,0.0,19.5,0.0,-0.0,0.0,7.0,1,45.0,Lagos,8,11,1,4.132720784705819,1.15,0,0
2,10000.0,11500.0,15,Savings,Access Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,42.0,Lagos,8,2,0,4.102466858590906,1.15,0,0
6,20000.0,24500.0,30,Savings,Access Bank,Unknown,20000.0,12000.0,4000.0,14025.0,18.0,6.0,0.0,16.4,0.0,2000.0,0.0,3.75,0,42.0,Lagos,8,11,0,3.416711199986207,1.225,0,0
3,10000.0,11500.0,15,Savings,GT Bank,Unknown,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,20.5,0.5,-0.0,9.0,3.0,0,36.0,Ogun,8,0,1,1.7605026806185236,1.15,1,0
10,30000.0,33000.0,30,Other,First Bank,Permanent,40000.0,20555.56,9558.14,24166.67,28.333333333333332,4.71,0.0,22.22222222222222,0.0,2750.0,0.0,12.125,0,47.0,Lagos,9,37,0,4.838645727387127,1.1,0,0
10,20000.0,24500.0,30,Other,UBA,Permanent,30000.0,16666.67,6666.67,20100.0,28.333333333333332,13.12,0.0,23.333333333333332,0.4444444444444444,2000.0,17.0,0.125,0,42.0,Plateau,8,1,1,2.6313158303021935,1.225,1,0
2,10000.0,13000.0,30,Savings,Access Bank,Self-Employed,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,43.0,1.0,0.0,14.0,0.0,0,35.0,Lagos,9,303,0,1.412522194831836,1.3,1,0
17,40000.0,48000.0,60,Savings,Zenith Bank,Permanent,30000.0,20937.5,9051.72,24831.25,32.8125,10.89,0.0,26.1875,0.1875,1610.2941,15.0,2.0667,0,32.0,Federal Capital Territory,9,0,1,4.020852367736039,1.2,0,0
3,10000.0,13000.0,30,Savings,GT Bank,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,22.0,0.5,-0.0,1.0,0.0,0,33.0,Lagos,8,43,1,1.7771380303056417,1.3,1,0
2,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0,40.0,Unknown,8,3,1,3.3965419159095984,1.3,0,0
4,10000.0,11500.0,15,Savings,First Bank,Permanent,10000.0,10000.0,0.0,12500.0,25.0,7.07,0.0,30.333333333333332,0.6666666666666666,0.0,14.0,6.5,0,36.0,Katsina,8,3,1,1.9026357978934292,1.15,1,0
2,10000.0,13000.0,30,Savings,FCMB,Unknown,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0,30.0,Ogun,8,0,1,3.2956954955265547,1.3,0,0
9,15000.0,18375.0,30,Savings,GT Bank,Student,10000.0,11875.0,3479.85,15021.88,30.0,0.0,0.0,29.25,0.25,178.5714,4.0,0.4286,0,34.0,Osun,8,0,1,2.81541657329035,1.225,0,0
3,10000.0,13000.0,30,Savings,FCMB,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,29.0,0.0,-0.0,0.0,0.0,1,42.0,Lagos,8,2,1,4.102466858590906,1.3,0,0
2,10000.0,11500.0,15,Savings,GT Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,22.0,1.0,0.0,6.0,0.0,0,35.0,Lagos,8,3,1,0.9108069437501068,1.15,1,0
6,10000.0,13000.0,30,Other,UBA,Permanent,10000.0,10000.0,0.0,12100.0,21.0,7.35,0.0,28.0,1.0,-0.0,10.0,0.0,0,36.0,Osun,8,2,0,0.8974469478873965,1.3,1,0
10,20000.0,24500.0,30,Savings,GT Bank,Self-Employed,10000.0,15666.67,8459.05,19294.44,36.666666666666664,12.47,0.0,37.44444444444444,0.2222222222222222,1916.6667,23.0,13.25,0,40.0,Delta,9,0,0,3.8103397748625207,1.225,0,0
7,10000.0,11500.0,15,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,11750.0,17.5,5.59,0.0,27.166666666666668,0.8333333333333334,0.0,25.0,57.6,0,40.0,Unknown,9,9,1,1.3641848678653303,1.15,1,0
6,10000.0,11125.0,15,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,12100.0,21.0,7.35,0.0,17.6,0.4,-0.0,1.0,5.0,0,40.0,Unknown,9,375,0,2.8420762295505866,1.1125,0,0
4,25000.0,28750.0,30,Savings,EcoBank,Permanent,10000.0,8333.33,2357.02,10583.33,30.0,0.0,0.0,25.0,0.0,2500.0,0.0,191.5,0,53.0,Lagos,9,0,0,4.899153579616953,1.15,0,1
10,35000.0,38500.0,30,Unknown,Unknown,Unknown,30000.0,21111.11,10213.76,25225.0,36.666666666666664,12.47,0.0,33.44444444444444,0.2222222222222222,3583.3333,15.0,15.125,0,40.0,Unknown,9,8,0,3.308624523780791,1.1,0,0
10,30000.0,39000.0,60,Other,FCMB,Permanent,30000.0,14444.44,6849.35,17819.44,28.333333333333332,13.12,0.0,25.555555555555557,0.2222222222222222,1833.3333,20.0,11.25,0,37.0,Ondo,8,1,0,3.249064800289609,1.3,0,1
2,10000.0,13000.0,30,Savings,Access Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0,34.0,Rivers,8,1,0,4.0217897222844705,1.3,0,0
3,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,30.0,0.5,-0.0,1.0,0.0,0,40.0,Unknown,8,0,0,1.847730524573772,1.3,1,0
9,20000.0,24500.0,30,Savings,First Bank,Permanent,20000.0,13750.0,4841.23,16050.0,18.75,6.5,0.0,16.375,0.125,1547.619,7.0,2.2857,0,45.0,Rivers,8,1,1,3.7059551104138992,1.225,0,0
5,20000.0,24500.0,30,Other,Stanbic IBTC,Permanent,20000.0,12500.0,4330.13,15125.0,22.5,7.5,0.0,16.5,0.0,3000.0,0.0,1.0,1,39.0,Rivers,8,10,0,4.072212932475993,1.225,0,0
5,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,12625.0,26.25,6.5,0.0,27.25,0.25,-0.0,4.0,21.3333,0,40.0,Unknown,8,2,0,2.6016221620782973,1.3,0,0
2,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,31.0,1.0,0.0,1.0,0.0,0,40.0,Unknown,8,0,0,0.3047802927131996,1.3,1,0
3,10000.0,13000.0,30,Savings,Sterling Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,11.5,0.0,-0.0,0.0,11.0,0,35.0,Lagos,8,23,0,4.031874364322776,1.3,0,0
3,10000.0,11500.0,15,Savings,First Bank,Permanent,10000.0,10000.0,0.0,12250.0,30.0,0.0,0.0,18.0,0.0,-0.0,0.0,2.0,0,45.0,Lagos,8,4,0,4.132720784705819,1.15,0,0
2,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0,40.0,Unknown,8,4,0,3.3965419159095984,1.3,0,0
2,10000.0,13000.0,30,Savings,UBA,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0,42.0,Delta,8,70,0,3.416711199986207,1.3,0,0
2,10000.0,13000.0,30,Savings,Diamond Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0,39.0,Lagos,8,4,0,4.072212932475993,1.3,0,0
2,10000.0,13000.0,30,Savings,Zenith Bank,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,43.0,1.0,0.0,13.0,0.0,0,47.0,Federal Capital Territory,8,22,1,0.30503887327828433,1.3,1,0
5,10000.0,11500.0,15,Savings,GT Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,19.25,0.75,-0.0,16.0,4.3333,0,35.0,Lagos,8,8,1,1.6236704649278553,1.15,1,0
7,10000.0,13000.0,30,Savings,GT Bank,Unknown,10000.0,11666.67,3726.78,14550.0,27.5,5.59,0.0,28.166666666666668,0.3333333333333333,857.1429,7.0,13.4,0,42.0,Nasarawa,8,1,0,2.3470495957523827,1.3,0,0
7,20000.0,22250.0,15,Savings,Access Bank,Permanent,10000.0,11666.67,3726.78,13604.17,17.5,5.59,0.0,16.666666666666668,0.16666666666666666,285.7143,5.0,8.8,0,39.0,Lagos,8,0,0,3.5285903911461998,1.1125,0,0
2,10000.0,11500.0,15,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0,40.0,Unknown,8,0,0,3.3965419159095984,1.15,0,0
7,30000.0,39000.0,60,Unknown,Unknown,Unknown,20000.0,15000.0,5000.0,18125.0,25.0,7.07,0.0,22.5,0.0,2571.4286,0.0,1.0,0,40.0,Unknown,8,0,1,3.3965419159095984,1.3,0,0
2,10000.0,13000.0,30,Savings,Access Bank,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,41.0,1.0,0.0,11.0,0.0,0,45.0,Lagos,8,29,1,0.2965919081521832,1.3,1,0
7,20000.0,24500.0,30,Unknown,Unknown,Unknown,20000.0,12500.0,3818.81,14812.5,20.0,7.07,0.0,18.666666666666668,0.3333333333333333,1857.1429,2.0,13.0,0,40.0,Unknown,8,3,0,2.356186109052043,1.225,0,0
2,10000.0,13000.0,30,Savings,Diamond Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0,39.0,Rivers,8,0,0,4.072212932475993,1.3,0,0
10,40000.0,48000.0,60,Unknown,Unknown,Unknown,40000.0,21111.11,9938.08,25777.78,40.0,14.14,0.0,29.11111111111111,0.0,3666.6667,0.0,0.125,0,40.0,Unknown,8,1,0,3.3965419159095984,1.2,0,0
6,10000.0,13000.0,30,Unknown,Unknown,Unknown,20000.0,14000.0,4898.98,16250.0,18.0,6.0,0.0,13.8,0.2,3000.0,7.0,1.0,0,40.0,Unknown,8,0,0,2.738333706838594,1.3,0,0
9,40000.0,48000.0,60,Savings,Zenith Bank,Permanent,40000.0,21875.0,13678.79,26200.0,41.25,14.52,0.0,37.125,0.25,5535.7143,5.0,15.8571,0,34.0,Delta,9,5,1,3.9067644675826148,1.2,0,0
9,30000.0,34500.0,30,Unknown,Unknown,Unknown,20000.0,15000.0,5000.0,16787.5,15.0,0.0,0.0,11.0,0.125,1428.5714,19.0,0.2857,0,40.0,Unknown,8,0,0,2.899442327914633,1.15,0,0
12,10000.0,10000.0,15,Savings,GT Bank,Permanent,40000.0,19545.45,9642.37,21968.18,21.818181818181817,13.36,0.0,20.818181818181817,0.0,1772.7273,0.0,0.7,0,35.0,Oyo,8,0,0,4.031874364322776,1.0,0,0
5,20000.0,24500.0,30,Savings,GT Bank,Unknown,10000.0,10000.0,0.0,11406.25,15.0,0.0,0.0,12.0,0.0,-0.0,0.0,6.3333,1,42.0,Lagos,8,1,1,3.416711199986207,1.225,0,0
6,20000.0,24500.0,30,Other,Zenith Bank,Permanent,10000.0,9000.0,2000.0,11550.0,27.0,6.0,0.0,21.8,0.2,1000.0,1.0,69.25,0,35.0,Lagos,9,8,0,4.0945887707079915,1.225,0,1
3,10000.0,13000.0,30,Savings,FCMB,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,31.5,0.5,-0.0,3.0,0.0,0,33.0,Lagos,8,0,0,2.451171369959833,1.3,1,0
8,30000.0,34500.0,30,Savings,GT Bank,Permanent,30000.0,18571.43,8329.93,21499.99,23.571428571428573,7.42,0.0,17.428571428571427,0.0,3928.5714,0.0,0.3333,0,41.0,Benue,8,0,0,4.092382216552601,1.15,0,0
12,45000.0,49500.0,60,Unknown,Unknown,Unknown,40000.0,22272.73,8356.72,26290.91,34.09090909090909,12.94,0.0,26.181818181818183,0.0,2272.7273,0.0,0.6,0,40.0,Unknown,8,0,0,3.3965419159095984,1.1,0,1
4,20000.0,24500.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,12000.0,20.0,7.07,0.0,19.666666666666668,0.0,0.0,0.0,0.5,0,40.0,Unknown,8,0,0,3.3965419159095984,1.225,0,0
5,20000.0,24500.0,30,Savings,UBA,Unknown,20000.0,12500.0,4330.13,15125.0,22.5,7.5,0.0,21.5,0.25,3000.0,2.0,23.3333,0,45.0,Ogun,8,0,0,2.6637676912203276,1.225,0,0
2,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0,40.0,Unknown,8,2,0,3.3965419159095984,1.3,0,0
8,40000.0,48000.0,60,Other,GT Bank,Self-Employed,30000.0,23571.43,10926.47,28796.43,47.142857142857146,14.85,0.0,42.142857142857146,0.2857142857142857,4821.4286,9.0,5.3333,0,45.0,Ogun,9,0,1,3.7468890295348256,1.2,0,0
5,20000.0,24500.0,30,Savings,Fidelity Bank,Unknown,20000.0,12500.0,4330.13,14750.0,18.75,6.5,0.0,14.25,0.0,3000.0,0.0,4.0,1,55.0,Federal Capital Territory,8,2,0,3.547811546484166,1.225,0,0
3,10000.0,13000.0,30,Savings,First Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,32.0,0.5,-0.0,7.0,3.0,1,51.0,Kaduna,8,1,0,2.6092502887482967,1.3,1,0
3,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,40.0,0.5,-0.0,23.0,0.0,0,40.0,Unknown,8,0,1,1.7187850161181881,1.3,1,0
2,10000.0,11500.0,15,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0,40.0,Unknown,8,23,0,3.3965419159095984,1.15,0,0
4,20000.0,24500.0,30,Savings,First Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,24.0,0.0,0.0,0.0,5.5,1,33.0,Federal Capital Territory,8,0,0,4.011705080246167,1.225,0,0
3,10000.0,11500.0,15,Savings,GT Bank,Unknown,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,12.0,0.0,-0.0,0.0,2.0,0,39.0,Lagos,8,3,0,3.386457273871294,1.15,0,0
2,10000.0,11500.0,15,Savings,Access Bank,Unemployed,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0,36.0,Akwa Ibom,9,294,0,4.179110138082021,1.15,0,0
9,30000.0,34500.0,30,Other,Access Bank,Permanent,30000.0,16875.0,6584.78,19773.44,24.375,7.26,0.0,27.375,0.25,2321.4286,38.0,0.7143,0,36.0,Nasarawa,8,0,0,3.0477598303711484,1.15,0,0
2,10000.0,13000.0,30,Savings,GT Bank,Unknown,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,52.0,Rivers,8,10,0,3.517557620369251,1.3,0,0
4,10000.0,11500.0,15,Savings,First Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,28.666666666666668,1.0,0.0,18.0,4.0,0,46.0,Lagos,8,3,0,0.9514040924684096,1.15,1,0
3,10000.0,13000.0,30,Savings,Fidelity Bank,Permanent,10000.0,10000.0,0.0,12250.0,22.5,7.5,0.0,17.0,0.5,-0.0,3.0,0.0,0,40.0,Delta,8,0,0,2.5217638642279634,1.3,1,0
2,10000.0,11500.0,15,Savings,Stanbic IBTC,Unknown,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0,49.0,Oyo,8,5,0,3.4873036942543383,1.15,0,0
2,10000.0,11500.0,15,Other,GT Bank,Self-Employed,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,45.0,Federal Capital Territory,8,8,1,3.9955696529848805,1.15,0,0
2,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0,40.0,Unknown,8,1,1,3.3965419159095984,1.3,0,0
2,10000.0,13000.0,30,Savings,UBA,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,22.0,1.0,0.0,7.0,0.0,1,44.0,Lagos,8,3,1,0.9957075626195929,1.3,1,0
2,10000.0,13000.0,30,Savings,Access Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,34.0,1.0,0.0,2.0,0.0,0,45.0,Lagos,8,0,1,1.0350980020341665,1.3,1,0
2,10000.0,11500.0,15,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,16.0,1.0,0.0,1.0,0.0,0,40.0,Unknown,8,0,1,0.3047802927131996,1.15,1,0
2,10000.0,13000.0,30,Savings,First Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0,46.0,Rivers,8,0,1,4.1428054267441246,1.3,0,0
11,40000.0,48000.0,60,Unknown,Unknown,Unknown,40000.0,25000.0,11180.34,30475.0,46.5,17.04,0.0,28.2,0.2,3575.7576,11.0,2.4444,0,40.0,Unknown,9,1,1,3.4006447275422764,1.2,0,0
12,40000.0,44000.0,30,Other,GT Bank,Permanent,40000.0,25454.55,9875.25,28636.36,23.181818181818183,7.47,0.0,19.545454545454547,0.0,3000.0,0.0,24.3,0,42.0,Ogun,9,0,0,4.788222517195606,1.1,0,0
22,50000.0,52500.0,30,Other,GT Bank,Self-Employed,50000.0,30476.19,10454.52,33879.76,25.0,7.07,0.0,19.142857142857142,0.2857142857142857,1558.4416,18.0,1.3,0,40.0,Edo,9,0,0,3.6437153840660184,1.05,0,0
7,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,41.666666666666664,0.8333333333333334,0.0,19.0,37.2,0,40.0,Unknown,9,32,1,1.3993518247168537,1.3,1,0
2,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0,40.0,Unknown,8,8,0,3.3965419159095984,1.3,0,0
5,20000.0,24500.0,30,Savings,Stanbic IBTC,Permanent,30000.0,13750.0,9601.43,16000.0,22.5,7.5,0.0,30.75,0.75,7500.0,18.0,107.6667,0,37.0,Oyo,9,6,0,2.317873088658655,1.225,1,0
7,10000.0,10750.0,15,Savings,Diamond Bank,Permanent,10000.0,10000.0,2886.75,11241.67,15.0,0.0,0.0,14.5,0.3333333333333333,571.4286,4.0,63.4,0,46.0,Ogun,9,38,0,3.7764829595407594,1.075,0,0
2,10000.0,13000.0,30,Savings,Diamond Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1,54.0,Oyo,8,6,0,4.22348256305056,1.3,0,0
5,30000.0,34500.0,30,Other,GT Bank,Permanent,30000.0,17500.0,8291.56,20325.0,22.5,7.5,0.0,18.25,0.0,7000.0,0.0,77.0,0,63.0,Ogun,9,11,0,5.0,1.15,0,0
10,20000.0,24500.0,30,Other,GT Bank,Self-Employed,20000.0,11111.11,3142.7,14277.78,30.0,0.0,0.0,27.444444444444443,0.3333333333333333,666.6667,7.0,10.625,0,53.0,Lagos,9,1,0,3.6923408436621905,1.225,0,0
2,10000.0,11500.0,15,Savings,Access Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1,34.0,Kwara,8,21,0,4.0217897222844705,1.15,0,0
2,10000.0,11500.0,15,Savings,GT Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0,39.0,Federal Capital Territory,8,48,0,4.072212932475993,1.15,0,0
3,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,25.5,0.0,-0.0,0.0,7.0,0,40.0,Unknown,8,1,0,3.3965419159095984,1.3,0,0
3,10000.0,13000.0,30,Savings,First Bank,Permanent,10000.0,10000.0,0.0,12250.0,22.5,7.5,0.0,19.5,0.0,-0.0,0.0,8.0,1,37.0,Kwara,8,2,0,4.052043648399384,1.3,0,0
9,30000.0,34500.0,30,Other,Access Bank,Permanent,30000.0,18750.0,7806.25,22712.5,33.75,9.92,0.0,32.5,0.0,3214.2857,0.0,7.8571,0,47.0,Lagos,9,1,0,4.838645727387127,1.15,0,0
4,20000.0,24500.0,30,Savings,GT Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,12.0,0.0,0.0,0.0,16.0,0,46.0,Bauchi,8,20,0,4.1428054267441246,1.225,0,0
3,10000.0,11500.0,15,Savings,GT Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,27.5,0.0,-0.0,0.0,16.0,0,35.0,Lagos,8,3,0,4.031874364322776,1.15,0,0
2,10000.0,13000.0,30,Other,First Bank,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,44.0,1.0,0.0,14.0,0.0,0,36.0,Delta,8,173,0,0.18824665138168217,1.3,1,0
2,10000.0,13000.0,30,Savings,GT Bank,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0,50.0,Lagos,8,1,0,3.4973883362926426,1.3,0,0
3,10000.0,13000.0,30,Savings,GT Bank,Permanent,10000.0,10000.0,0.0,12250.0,22.5,7.5,0.0,21.0,0.0,-0.0,0.0,0.0,0,40.0,Lagos,8,61,0,4.082297574514297,1.3,0,0
2,10000.0,13000.0,30,Unknown,Unknown,Unknown,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,40.0,Unknown,8,0,0,3.3965419159095984,1.3,0,0
2,10000.0,13000.0,30,Savings,GT Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0,32.0,Lagos,8,0,0,4.001620438207862,1.3,0,0
6,30000.0,34500.0,30,Savings,Zenith Bank,Permanent,20000.0,14000.0,4898.98,17300.0,27.0,6.0,0.0,20.4,0.0,3000.0,0.0,2.0,0,40.0,Niger,8,1,0,4.082297574514297,1.15,0,1
7,10000.0,13000.0,30,Savings,Diamond Bank,Permanent,10000.0,10000.0,0.0,13000.0,30.0,0.0,0.0,33.666666666666664,0.6666666666666666,0.0,7.0,2.2,0,31.0,Lagos,8,12,0,1.893240704028685,1.3,1,0
2,10000.0,11500.0,15,Savings,First Bank,Permanent,10000.0,10000.0,0.0,11500.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1,42.0,Lagos,8,20,0,4.102466858590906,1.15,0,0
10,25000.0,28750.0,30,Savings,GT Bank,Permanent,30000.0,17222.22,6712.8,19411.11,18.333333333333332,6.24,0.0,10.555555555555555,0.0,2333.3333,0.0,7.625,0,43.0,Lagos,8,1,0,4.112551500629211,1.15,0,0
10,40000.0,48000.0,60,Savings,UBA,Permanent,30000.0,17777.78,9162.46,21608.33,30.0,17.32,0.0,11.333333333333334,0.0,2833.3333,0.0,1.875,0,43.0,Federal Capital Territory,8,4,0,4.112551500629211,1.2,0,1
6,20000.0,24500.0,30,Savings,Access Bank,Unknown,20000.0,14000.0,4898.98,16560.0,21.0,7.35,0.0,17.4,0.2,3000.0,1.0,9.25,0,38.0,Lagos,8,3,0,2.7533313796135075,1.225,0,0
