customerid,state
8a858f965bb63a25015bc2ddf2577416,Ogun
8a858f9d5668e3f101566f169e355a6b,Lagos
8a858fa154e2912f0154e2f6b3da1e13,Unknown
8a858fa459e0a1340159ec74c24a744b,Unknown
8a858faf56939fea0156954f195d4ffb,Lagos
8a858fb65b2020b2015b205fe7a63993,Lagos
8a858fbf5b3a0b46015b3d3cf15c02dc,Federal Capital Territory
8a858f1e5cc4bc81015cc548e1eb5206,Bayelsa
8a858f265cfa1a64015d0906c8d50f79,Lagos
8a858f2e5cd09481015cd4e1d27711f2,Lagos
8a858f365b2547f3015b2fab0f4f345b,Osun
8a858f435aa9712e015aaa0bc4f46db1,Enugu
8a858f4c5bc9eb48015bcb86cee34584,Kaduna
8a858f60560bc43d01562157abc56a88,Unknown
8a858f6c570f2d6601571e8ee2d02bde,Lagos
8a858f765c113fe5015c115c296e11f0,Katsina
8a858f8e5b8c34d3015b8e76dac7657b,Unknown
8a858f965c6950da015c7c383abc69c6,Lagos
8a858fa057e2a0a50157f1ffa5f228a0,Unknown
8a858fa25cfa127c015cfa25cc64082f,Kwara
8a858fa95b631878015b6361346f403a,Edo
8a858fab5cd5e1a7015cdb58471a5314,Unknown
8a858faf5a28ca05015a2bb646ba4e30,Lagos
8a858fbd5cd6054a015ce40a0d000a54,Lagos
8a858fca5c35df2c015c38d68d546e8e,Lagos
8a858fd3552c756201553429f77a7bbd,Federal Capital Territory
8a858fd55c45ba15015c4b43ba2327ed,Osun
8a858fda5c3b0f1c015c3f39f2644e74,Lagos
8a858fe8555f401f0155656d56824aff,Lagos
8a858ff35acdd593015ad12db5593535,Lagos
8a858ffb5b350b52015b388c6bbe729a,Lagos
8a858e375b642efc015b660e6d034263,Ogun
8a858e7c5b15cf3b015b16ca44495b40,Lagos
8a858f005a04ae6e015a09ba8f581cce,Lagos
8a858f545c887b44015c8c53080868ac,Kaduna
8a858f8d56e0c3a70156e40f165d6f7b,Kwara
8a858fe957a094e00157adc84aec6ec2,Federal Capital Territory
8a1a1e7e4f707f8b014f797718316cad,Lagos
8a85888c548fb3d50154947fe59c32cf,Lagos
8a8588dd54a3ead30154ada314c44e09,Kaduna
8a8588fd53f1099e015400dd349f073e,Lagos
8a858957536752f3015375a5f55e5eaa,Unknown
8a858e035693e0290156a25513ae35a6,Kaduna
8a858e0b5cf4883c015cf56488eb4d41,Edo
8a858e135cb22031015cb7f9700e06f8,Federal Capital Territory
8a858e215afc0662015affe525c27d00,Oyo
8a858e245c214660015c2a00339953d3,Oyo
8a858e3654e2a8240154e72ee7022fb0,Unknown
8a858e4157e2d76b0157e9326ba54ec9,Enugu
8a858e4b5a94ae68015aa0a805c10a1a,Kano
8a858e54577679a90157778168922c23,Lagos
8a858e6059e0a7080159eaed2c724220,Unknown
8a858e625c8d993a015ca08967f80999,Unknown
8a858e685c217d36015c223d219926a4,Lagos
8a858e6c5c88d145015c9caa6c0f328c,Lagos
8a858e705668e167015669c8cc67271a,Unknown
8a858e775b10631f015b106dec5e0758,Lagos
8a858e875b910dfe015b9ad5d2a2413d,Bayelsa
8a858e945631db2f01563585f92111a4,Enugu
8a858ea25bf369e4015bf72bd6e75e12,Lagos
8a858eac59b758220159b7901c69174c,Unknown
8a858eb4588604f701589b8ee6830979,Bayelsa
8a858ec358dc5c130158f43410ba2b2d,Osun
8a858ec9590ad35d015923f4677d6f5e,Lagos
8a858ed55844707601584471dfe400a5,Lagos
8a858f4655ca643c0155ca7931a90537,Delta
8a858f505c7e3a50015c81f70ee35ff5,Ogun
8a858f565b683b56015b6e9302a77dd1,Unknown
8a858f5c5ad7d927015adc131c314be0,Abia
8a858f605b911d60015b9c7ded557f4b,Lagos
8a858f6b570f2de901570f6e5a85207e,Ogun
8a858f735922163501592c4f0de93a51,Unknown
8a858f7e5c213ef4015c2a793b4e005d,Lagos
8a858f8b57a6f4c20157adda48ff6235,Unknown
8a858f955775750801577ba5e370562e,Lagos
8a858f9a5c885f42015c8c56555f6071,Rivers
8a858fa05cf48427015cf841cd9a7973,Federal Capital Territory
8a858fad5bf85d5e015bf8a88d381dd3,Unknown
8a858faf56939fea01569d6ff37c3e9d,Ondo
8a858fb4563228d2015646984d1d3f50,Lagos
8a858fbc594a495c0159650b0ede204b,Lagos
8a858fc55b2548dd015b28d40a9876fe,Unknown
8a858fcd56b9f22c0156c18d8e2d280f,Unknown
8a858fd05bfd7d3c015c01cafeeb3cc1,Unknown
8a858fd45a4260bc015a4651a647586f,Lagos
8a858fda56562f8f015658b4c484401f,Lagos
8a858fe756939bbb0156b1970aae339a,Federal Capital Territory
8a858fee57005c96015703ab6c02708e,Lagos
8a858ff05b1ac77f015b1ada0c9e123b,Lagos
8a858ff55b444a8c015b4755aa3236bf,Kwara
8a858ffd5c8d343d015c9c30ed1b77f5,Lagos
8a858e045cd5b1d6015cdfdd2d7b1310,Osun
8a858e395cb1d4d9015cbd121e2a20c7,Unknown
8a858e6a5bfd4b54015c05a75bed32ac,Unknown
8a858ea85d0e7ed2015d118961d67285,Oyo
8a858ede5ca210f0015ca65c957e7a59,Unknown
8a858f1f5c59cd91015c5e1125d80a5c,Federal Capital Territory
8a858f985bee01cb015bf1a2b3cf6c6c,Lagos
8a858fc45c21da6f015c33c76537691b,Unknown
8a6b87fe4d56512d014d57af446e7ad0,Lagos
8a85886e54101890015410e5d5c83298,Unknown
8a85890253e2f1180153e60ece4201a1,Lagos
8a85895354a059690154be274bd235f2,Federal Capital Territory
8a8589c253ace09b0153bdb04bbc192f,Unknown
8a858e035693e02901569ce8a75e0880,Lagos
8a858e0a5668e69c01567e19e7626d39,Imo
8a858e105b434e9e015b437dbfab3920,Federal Capital Territory
8a858e1b59fa11590159fa2239010639,Lagos
8a858e205c21d53a015c30d563282210,Federal Capital Territory
8a858e255557edfe01556f9c8e4321ad,Federal Capital Territory
8a858e345a04f20b015a0ee4dd6b1c38,Unknown
8a858e495cef1ef1015cf2969cc12781,Kwara
8a858e5555780ea001557e7212a741c5,Oyo
8a858e5d5c7e25b4015c7e443a870e39,Lagos
8a858e64586254230158688871643bdc,Plateau
8a858e6a5bfd4b54015c067c589f44c6,Ogun
8a858e705668e16701567ab4dc885164,Federal Capital Territory
8a858e8759d0442e0159d044a463005d,Oyo
8a858e915bcde695015bce219c6a1969,Federal Capital Territory
8a858e945bee08de015bf11c95f2045f,Ogun
8a858e9b56237632015626314c1a2a42,Unknown
8a858ea555d9e6020155e65fe33d4af4,Edo
8a858eba5b681df4015b6cadb5ad434e,Abroad
8a858e4357be1daf0157d3f044ce2aaf,Federal Capital Territory
8a858e495cef1ef1015cf16757660080,Lagos
8a858e585693982b01569f23b93d4f5f,Lagos
8a858e5f59daa31f0159dae64bfb2983,Lagos
8a858e645654fdc40156551f17c80e06,Lagos
8a858e6956939bac01569b259e5c7f89,Lagos
8a858e6f5668e01701568d201f3343ca,Federal Capital Territory
8a858e725c3ae262015c3b08d771135e,Unknown
8a858e8455f96c1c015603adbb74325e,Akwa Ibom
8a858e885c87dee5015c881f237f214b,Unknown
8a858e8e5ca1f1a8015ca24da25735e3,Unknown
8a858e965b5e1b91015b5e9e40562c58,Ogun
8a858ea25bf369e4015bf40f24492e37,Lagos
8a858ebd5b254c8b015b30e464503bb2,Unknown
8a858ecb5bf33c30015bf3579f4e0e5b,Lagos
8a858ed158f3044d0158fe3f0c3a48e7,Ogun
8a858eda552adcc201553022b8a64b1d,Lagos
8a858ee454da1cbd0154dd11d735299f,Lagos
8a858ee9587f44aa0158819464010aa4,Unknown
8a858ef358d4a48e0158ee3dafd51a43,Unknown
8a858f0455d9feaf0155e51729974b16,Lagos
8a858f0c5cef4be2015cf091fdad6659,Unknown
8a858f155cee6b2a015cee768c910880,Unknown
8a858f1e5cef1d91015cf2f349db517a,Edo
8a858f285d3ca5c4015d3cbb1f94073a,Rivers
8a858f2e5876d7d001587838696001fc,Ogun
8a858f415ba54724015ba9263d3152ec,Unknown
8a858f485a5c6a7a015a5dd3c9464ca9,Lagos
8a858f4f5511dca2015524e4a49e4727,Lagos
8a858f585a6bfa1d015a700d765807a6,Adamawa
8a858f5e5cb23c77015cbe8aa980248c,Kwara
8a858f615b1ffb14015b21d3541d018b,Plateau
8a858f6a5d1e09b3015d2748857c7088,Kwara
8a858f725be8d4ff015bec5207ce5524,Ogun
8a858f7d5cf9aef9015d0bcf7158560d,Lagos
8a858f935760a61801576b84163733d3,Federal Capital Territory
8a858f9c56aaf37d0156b33ea59903c9,Rivers
8a858fa154daefc00154e1dc8abf56db,Lagos
8a858fa3586d20e001586e10a33b6821,Lagos
8a858faa56dffac60156eed794613f9e,Unknown
8a858fb4563228d201564fd7519f22a8,Lagos
8a858fbc5cc666c8015cc9d4702c2b75,Unknown
8a858fc45c21da6f015c24e1eefc34ac,Lagos
8a858fcc5cf4a563015cf83ebae84fe3,Ogun
8a858fd35b5dfefb015b5e3c893626a2,Unknown
8a858fd95b58cd70015b58e4ae861097,Unknown
8a858fde56eb02280156f97f777e7683,Unknown
8a858fe8586deed301586e1e5c961003,Oyo
8a858ff05b909c1a015b90b058cb0df4,Lagos
8a858ffd5c8d343d015c97e4929d0f31,Unknown
8a858e0a5b192e2e015b1948fba112cf,Unknown
8a858e5b5d37b45d015d3bc259e55449,Unknown
8a858eaa55a0b8ae0155a3c170210462,Osun
8a858eed5a476a3c015a4b0017914175,Cross River
8a858f295c8d307f015c90210a6848dc,Kwara
8a858f61560bc0e5015612044d501fe2,Oyo
8a858faf5679a83801567a8ad05d675f,Lagos
8a858ec45577f83e0155825234ae7d29,Federal Capital Territory
8a858ec95afc0922015b09a286634c26,Unknown
8a858ece5cd05041015cd485113f01a2,Lagos
8a858ed55c63db54015c6d8c404b1af1,Lagos
8a858edc5c7e7da5015c8166e88960b4,Unknown
8a858ee55cb156e6015cb63f19146515,Unknown
8a858eec5ca21dcb015ca463b66a6f36,Unknown
8a858ef957365d52015751a2082e3103,Unknown
8a858f005d1d8608015d1dd8e0a0320c,Osun
8a858f055b15b8d3015b16aac9694e88,Unknown
8a858f0b5b439ebb015b43cf463d3e39,Plateau
8a858f13556665aa015568a887180914,Ogun
8a858f1a5ccb60ae015cccf036d254b1,Ondo
8a858f255ca276c5015ca313a0062913,Unknown
8a858f265cfa1a64015cfd2e33a75f92,Plateau
8a858f2c585375f00158688cf76b3db7,Unknown
8a858f30551130db01552671554c51bc,Oyo
8a858f3a5c10828d015c109746d20aee,Delta
8a858f4b55df0f530155e2e659f30f25,Kaduna
8a858f4f5511dca201552520822d5721,Unknown
8a858f5f55f9698c0156076313646281,Unknown
8a858f695c34f22e015c35699d3731ae,Federal Capital Territory
8a858f725b49c0c0015b525cb85f0552,Ogun
8a858f8c5ca0e7fe015ca1217e0c1bcd,Edo
8a858f975c4582c4015c4a3c945e2599,Oyo
8a858f9d5668e3f1015669939de927dd,Lagos
8a858fa154e2912f0154ee239b0857f0,Unknown
8a858fa85bd87d41015bd887ed650718,Federal Capital Territory
8a858fab5cd5e1a7015cd8d0bbc25cf2,Borno
8a858fb557330de10157375c12ec1bff,Ogun
8a858fbd5cd6054a015cd7dd84da3b90,Rivers
8a858fc55b2548dd015b2e9cd6857beb,Ondo
8a858fcb5d0ed176015d0ed6ebae01b8,Kwara
8a858fcf5591c5cf0155a14b0343250a,Lagos
8a858fd55c45ba15015c46be3e0d33f3,Lagos
8a858fda59db0b130159db44c2b93226,Lagos
8a858fe45cd62cbf015cd9dffd3b70ac,Cross River
8a858ff15a8fa5b0015a9324780b35fd,Unknown
8a858ffd5caca417015cad3c3d7547e2,Lagos
8a858e115af6c526015af8adf8fa3495,Lagos
8a858e645654fdc401565f15ee130fde,Unknown
8a858ed45bc9a645015bcb3187b8543c,Kwara
8a858f3e58b4ff1a0158bff6b8c5080a,Delta
8a858f7e5c213ef4015c2520556801c1,Oyo
8a858faf5a28ca05015a31ca3ff82f16,Kaduna
8a858ff8582fcb86015843ff484e3a1a,Oyo
8a85886f543912e301544f65621c2e9f,Lagos
8a8588dc536a141301538365df9251b8,Lagos
8a8588fd53c244bc0153c2de00633728,Lagos
8a85896653e2e18b0153effd7a871a0e,Oyo
8a8589d754be350e0154c873af647457,Unknown
8a858e025ab3a6c2015ab74cfa5c4431,Federal Capital Territory
8a858e0b5cfa2028015d034211a96a52,Unknown
8a858e135c78e673015c79070e9a0d98,Lagos
8a858e1d5cd58f9e015cd912f8830794,Lagos
8a858e235bd971a4015bd9797df9031a,Federal Capital Territory
8a858e2d597cf6250159829e6e483c19,Lagos
8a858ff25b8b1ddb015b8b2f92ff0c68,Imo
8a85881053bc33670153c0ff6d6a38b9,Unknown
8a85886f54517ee0015462760ec345fc,Lagos
8a8588f853b1b2d40153b20c9e9a0666,Bayelsa
8a8589045384bd8301539b3e362a79e8,Lagos
8a8589595384a853015395639a276821,Unknown
8a8589a453bc422d0153c87530bf4e94,Osun
8a8589d754a05c0a0154a91416107984,Lagos
8a858e035693e02901569d043ad712d8,Lagos
8a858e0b5cfa2028015cfd224a806b9a,Lagos
8a858e105bd92644015bd9db3a0f3be2,Lagos
8a858e17562dc227015630cfffe743b5,Ogun
8a858e225c404292015c4e2b42c67bbe,Unknown
8a858e2b5853023201585e93b6372b51,Unknown
8a858e35589c0ac00158afe810434232,Lagos
8a858e3a54e33702015525824932748f,Unknown
8a858e475c1c2ea7015c20659af8484a,Edo
8a858e4f58b9f0b40158c11270fc019f,Delta
8a858e585beda464015bede9cc1023b2,Cross River
8a858e615c832be8015c861ad8156b95,Kwara
8a858e69566ae5b8015674eb114d02a7,Nasarawa
8a858e6c5c88d145015c894de5001cce,Bayelsa
8a858e6f5668e01701567fb07dcc076c,Abia
8a858e79568ec7de01568f358c252096,Unknown
8a858e8a5c1c14b8015c1d9847f24af8,Oyo
8a858e94580afa79015829ebf4d974d1,Oyo
8a858ea55b58f026015b5c07521824eb,Unknown
8a858eaf5b617c94015b61aa95c124b3,Lagos
8a858ec358dc5c130158ea2c46c124be,Unknown
8a858ed1594a282f015963c795622574,Lagos
8a858edc554f009d015557f60de97583,Unknown
8a858ee45b39aa80015b3a963a7e6d35,Lagos
8a858eea5d1d99d3015d21a1ab3c17ff,Unknown
8a858ef45be99ccb015bec641b5203ce,Lagos
8a858f005a04ae6e015a0635dd524947,Lagos
8a858f065b1fe50a015b236489d57fb6,Benue
8a858f0d58a18ebc0158b4c0607f4bfc,Federal Capital Territory
8a858f185b42f6f1015b4304bd7a0bfa,Unknown
8a858f255cb1710a015cb4f868d27b0d,Unknown
8a858f2a5b3f2121015b4203882746ad,Abia
8a858f305c8dd672015c97fcd16d5846,Federal Capital Territory
8a858f3e57e2cfcf0157e66df8327b91,Nasarawa
8a858f4958721a8c015874acc2023782,Lagos
8a858f545c887b44015c8c85008b06de,Kaduna
8a858f5f5b39bb0c015b3aa87eb81282,Unknown
8a858f665c2142a0015c23cc8b1308f3,Lagos
8a858f675d368592015d36a43c44153c,Kwara
8a858f7d5578012a01557ba429787a5f,Federal Capital Territory
8a858f7e5c886ca9015c89471cef5b44,Kwara
8a858f8b5b630942015b6387bae751b2,Unknown
8a858f97594ab63d01594b8df02243c0,Lagos
8a858f9d5bd44001015bd492e919247f,Unknown
8a858fa3552ae1120155486928255fc1,Benue
8a858fa85bf7d621015bf7d690b9006e,Ondo
8a858faf5c5ec14b015c5efb738127a6,Oyo
8a858fb75cf4b2bd015cf5d2df3e489b,Federal Capital Territory
8a858fc55b2548dd015b2bce81b84c30,Federal Capital Territory
8a858fd05bfd7d3c015c0be492e56e29,Oyo
8a858fc959bc56c80159caf763b468fb,Lagos
8a858fd3552c756201554b67d6fb4234,Kano
8a858fda56562f8f01565f928f516cea,Lagos
8a858fe55511cbce01551dc42a7b745c,Rivers
8a858fee5863a049015864ec37223d8b,Ekiti
8a858ff554e290e10154ec69186153cc,Federal Capital Territory
8a8588235375c27f015376d27f982c9e,Unknown
8a858e4b5a94ae68015a99e158082f22,Ondo
8a858eac5c451942015c5082353d7892,Ondo
8a858ee75afc09f4015b003afc7010b1,Unknown
8a858f1b5b24a6bf015b24c29e5017d9,Bayelsa
8a858f415ba54724015ba58d8b2029cc,Oyo
8a858f9d5a8a79c5015a8baaaafb7213,Lagos
8a858fd25c5a5bc7015c5dea03764080,Ogun
8a85883353e2e4e40153ea9a790f4934,Lagos
8a8588f35438fe1201543d4927a77644,Unknown
8a8588fd53f1099e0153f9f8e4062cf3,Federal Capital Territory
8a8589595384a8530153977b118e725e,Lagos
8a8589ac53a4303e0153a8d2389f2bc2,Unknown
8a858e005c2154c2015c2f5f6aac6594,Lagos
8a858e085ca0b5e8015ca0baedb30280,Unknown
8a858e175a3d3d78015a3e14a81844a2,Ondo
8a858e1e54e2aa5a0154e31e842130b6,Unknown
8a858e2857e2df4c0157e37e90222d88,Oyo
8a858e35589c0ac00158ac0e5c0839b7,Federal Capital Territory
8a858e3d55ca3ef60155db99ec76153d,Lagos
8a858e4456ced8470156d73452f85335,Oyo
8a858e525cac859d015cb01e91ec2236,Lagos
8a858e5859f550040159f972cd816893,Lagos
8a858e625c8d993a015c922feb223e68,Unknown
8a858e675a3bef15015a3c0f2e700eb7,Unknown
8a858e6c5c88d145015c967ac98c63fa,Oyo
8a858e6f5cd5e874015ce59e237864a2,Lagos
8a858e785c8d9167015c980c019936fd,Unknown
8a858e875cfa37f5015cfcea6f7e3b36,Unknown
8a858e8d56b784480156c22f1aac38f2,Akwa Ibom
8a858e965b5e1b91015b608e62345989,Lagos
8a858ea75b1fd476015b214391781ed7,Lagos
8a858eb554d4ccaf0154df9262ec4376,Akwa Ibom
8a858ebc572e1e3a0157486799c971bf,Lagos
8a858ec95aa3cc45015aa531200a7925,Federal Capital Territory
8a858eda552adcc201552ebf8deb74ce,Unknown
8a858edc5c7e7da5015c7ea42f010ac2,Unknown
8a858ee454da1cbd0154dce7be67210f,Lagos
8a858eea5a232d51015a249796171e39,Unknown
8a858ef55a46c7c8015a47574114741c,Unknown
8a858f0656b7820c0156bb8b83c8142a,Enugu
8a858f085b494826015b577599db521e,Lagos
8a858f0f5bfd79d2015c01cde70242be,Lagos
8a858f1f5c59cd91015c5e0901a105f1,Unknown
8a858f265c1c393e015c20a051d858b0,Lagos
8a858f365668e439015672f9c5c80aa0,Delta
8a858f3d5bfc954e015bfca997410d79,Lagos
8a858f445cef446f015cf26e763c3504,Lagos
8a858f545908094b0159122a4ef57509,Federal Capital Territory
8a858f595d1387e8015d15041f5b7897,Federal Capital Territory
8a858f665c2142a0015c2bdbe404659a,Lagos
8a858e395cb1d4d9015cbf8640086398,Unknown
8a858e495bf8527e015bf8cea92737d4,Lagos
8a858e585693982b01569cbb3e6048da,Lagos
8a858e6059e0a7080159e991a6103010,Lagos
8a858e6956939bac0156a275c3354a1d,Anambra
8a858e6c5c88d145015c97f3ff1724b0,Oyo
8a858e785a53f8a6015a561b1aaf1610,Unknown
8a858e885b68546c015b8024c36b040d,Anambra
8a858e905bf2fa58015bf4376b7b60a3,Lagos
8a858e9b562dc748015630536c752aa4,Delta
8a858eaa5b14b9b2015b14d353090d00,Ogun
8a858eb456e0b9490156e5ea6bd860e9,Lagos
8a858eba5c5a3035015c5d5787ab750c,Lagos
8a858ec35a428dcc015a4310c12f3679,Ogun
8a858ec65cc6352b015cc9e42b441adf,Kwara
8a858ed1594a282f0159645dd0d84491,Ogun
8a858edc5c7e7da5015c7f9b70d72be9,Lagos
8a858edf55ca17ba0155d87b4f525cf9,Unknown
8a858ee45b8c041c015b8f54f49030ed,Osun
8a858ef258d4a48b0158dac227745fc0,Oyo
8a858f0455d9feaf0155e4344e847fc6,Niger
8a858f0a56d3ed1f0156d66e2a5373ef,Lagos
8a858f105a4ed440015a50ce2f89452f,Akwa Ibom
8a858f165bf7b5ca015bf7b7fa8700f8,Rivers
8a858f1e5add5268015add9d7df911cb,Federal Capital Territory
8a858f2b5998268e01599c8bf5897815,Unknown
8a858f2e5cd09481015cd133e1ed3ab9,Oyo
8a858f335cd0c78e015cd10d78b316c0,Lagos
8a858f375b493337015b4db76b0752cd,Unknown
8a858f4156939c3c0156947603fa4861,Lagos
8a858f4a584475fb015848bc78d532a6,Lagos
8a858f535908095c015911ce6c8a76bb,Unknown
8a858f5e5cb23c77015cbff5e90f24da,Unknown
8a858f665c2142a0015c31b5bb7910ca,Kaduna
8a858f7a5ca22d3c015ca365189858f2,Lagos
8a858f8659db725c0159dcf1d4bd6f04,Lagos
8a858f8d5b81700a015b817cfacf0c55,Lagos
8a858f965c6950da015c7a34bb072e98,Unknown
8a858f975c4582c4015c58df29937df8,Lagos
8a858fa257d8223c0157de93b03e51bb,Lagos
8a858fa5552add5d01552f0382527a7e,Oyo
8a858faf5679a83801568eafc30a030b,Oyo
8a858fb45bb59c21015bc44544c91e59,Unknown
8a858fbd5cd6054a015cd8f040ff5129,Unknown
8a858fc559d611d40159d702990b0a8d,Oyo
8a858fc75cd62882015ce3af160470f5,Unknown
8a858fcf5b39c3ba015b39e4d0742417,Cross River
8a858fd75bc96a6f015bcbabca4a7b4d,Lagos
8a858fde56eb02280156fb85a2521990,Unknown
8a858fed5a3d7bb7015a3e2536153564,Federal Capital Territory
8a858ffc5aa39049015aa41ffcef5d1c,Lagos
8a8589b953bc23f70153c79a4b241b3d,Lagos
8a858e345bd96da8015bdf75f0096214,Lagos
8a858e655cd0642d015cd4649feb50cb,Ogun
8a858ee45b39aa80015b3d2c44840c87,Lagos
8a858f2b5c11cabe015c11cce58e025a,Oyo
8a858f61587afbaf015882859cca4b5f,Lagos
8a858eda552adcc2015549077686473b,Oyo
8a858ee0560bc0770156196630ee2e35,Unknown
8a858ee85c7da7c5015c7e197b7d3b74,Lagos
8a858ef258d4a48b0158e24adc722829,Lagos
8a858ef85cf9e152015d04fcfbc31f17,Unknown
8a858f055b15b8d3015b164758eb3a24,Unknown
8a858f0c5cc68025015cc982465e7781,Lagos
8a858f105b433879015b43452276104f,Unknown
8a858f1c5ca1e2f9015ca1f18d750635,Unknown
8a858f255cb1710a015cb624f45a277e,Unknown
8a858f2b5bf35819015bf711567b0f1c,Unknown
8a858f30551130db015512599f923f5a,Lagos
8a858f335c8d9723015c9afe6a2552cc,Federal Capital Territory
8a858f375b493337015b4a7a04286bac,Unknown
8a858f3e589c406101589f9f803e439a,Benue
8a858f4e5ca72981015cabaa28101a39,Kebbi
8a858f6057e2dba50157ee0cb3c55da4,Lagos
8a858f665c45930d015c549074f912f5,Lagos
8a858f735c161bda015c164752961cc9,Unknown
8a858f7c5be8dc45015be94efc9a520c,Federal Capital Territory
8a858f8d56e0c3a70156e7e736735594,Abia
8a858f935760a618015772352d175492,Lagos
8a858f975c4582c4015c4ec6fafe741d,Unknown
8a858f9d5668e3f10156767e9a0f0188,Lagos
8a858fa45bd95e9a015be26937475887,Lagos
8a858fb65b2020b2015b23c6042023b2,Ondo
8a858fc45c21da6f015c2792e305241e,Lagos
8a858fc959cbd1500159cf7081f02d60,Bayelsa
8a858fd05c7d6f76015c7d9f35f82450,Lagos
8a858fd85b685607015b75bab2977053,Lagos
8a858fe45cd62cbf015cd8b70993392b,Lagos
8a858fec5ceec886015cef1100012e1e,Kaduna
8a858ff8582fcb8601583657888a1223,Kaduna
8a858ffd5c8d343d015c984714ba1a4b,Lagos
8a858e0156b782a10156bb6e91b8089a,Osun
8a858e6059e0a7080159e4a861cc71eb,Ogun
8a858e9059ff9e79015a020e58724c2e,Oyo
8a858ee755a0c84a0155bd6f241f4319,Ogun
8a858f2a5b3f2121015b404cbaab09da,Enugu
8a858f6155781363015588da6be85231,Oyo
8a858fc25bafabdc015bb0f4d7906643,Nasarawa
8a8588235375c27f01537f6d1ad53cff,Unknown
8a8588c2546bf75901547b05ad85198b,Oyo
8a8588f5542eb0d401543413be2b3f9b,Lagos
8a85893d53f104eb015409e83f5b166a,Federal Capital Territory
8a85896653e0641c0153e12a41c550c3,Oyo
8a8589f853f100fb0153f85f57326137,Federal Capital Territory
8a858e035a187786015a18af59052988,Lagos
8a858e0f5577f57901557ccf46ce3b55,Lagos
8a858e135cb22031015cbafc76964ebd,Lagos
8a858e2155defefd0155f06f2faa2841,Oyo
8a858e275c7ea5ec015c81c3b05f7394,Lagos
8a858e35589c0ac00158b03707026295,Ogun
8a858e445cd56553015cdf10636203ff,Lagos
8a858e535bab293b015bae68dbc4622d,Bayelsa
8a858e5b5bd99460015be170e2465d99,Unknown
8a858e695d1e075c015d2ffe8d7d6371,Osun
8a858e6f5cd5e874015ce8ea0b996796,Lagos
8a858f6f5b3f095b015b3fb8a8e7099f,Lagos
8a858f7e5c886ca9015c88ff68964932,Federal Capital Territory
8a858f8e5c5f46fc015c636d21887a8e,Oyo
8a858f975c4582c4015c54619e9b7e2b,Unknown
8a858f9b5a42e52f015a45ea99c56a99,Ondo
8a858fa5552add5d01554ea9435f677d,Unknown
8a858fab5cd5e1a7015cd8dccafc5f05,Lagos
8a858faf56b7821c0156d0cd1d693775,Federal Capital Territory
8a858fb95a951d1a015a9627728034e1,Unknown
8a858fc25baeeeff015baf4220f02edb,Ogun
8a858fcb5ca240f7015ca582b0fa2539,Lagos
8a858fd3552c756201552d26fb26068d,Lagos
8a858fda56562f8f0156646c526f10f3,Oyo
8a858fe758dc437a0158f28361af1598,Lagos
8a858ff159ad042e0159ad17b9f60a89,Unknown
8a858ffd5c8d343d015c93f62b893259,Lagos
8a858e0256b781d80156c0e6c47c75e9,Edo
8a858e5555780ea001557951c3dc6af3,Lagos
8a858e875c63d395015c73ab361a141b,Rivers
8a858ed55c63db54015c74f23c2b37f7,Lagos
8a858f1554e294490154e3aa3ffe6569,Lagos
8a858f555cacacdf015cad647b6e26ad,Rivers
8a858f8d56e0c3a70156ffe45aaa277a,Lagos
8a858fbf5b3a0b46015b3b03ff5567df,Lagos
8a858fdd5d3268a5015d33a81747565a,Osun
8a1eb5ba49a682300149c3c068b806c7,Lagos
8a858899538ddb8e01539483a5c32d6a,Lagos
8a85892854be331a0154c901e52e390a,Unknown
8a8589a7545186b101546251628c4dee,Lagos
8a8589f853f100fb015414f177180117,Nasarawa
8a858e0a5668e69c01567edcd2bc2bf8,Unknown
8a858e105c1c09c8015c1ff8c6666669,Lagos
8a858e195b90e512015b90f0a8f005d6,Lagos
8a858e245c214660015c216f62010d6e,Oyo
8a858e315cf48957015cf86e12995947,Oyo
8a858e3d570f30bb01571e88fc45384b,Lagos
8a858e495cef1ef1015cf3a804e535d7,Plateau
8a858e585693982b01569801e038172f,Oyo
8a858e5b5ca767e1015ca810b22e2d3e,Unknown
8a858e645755e62201575e72c8b77fd5,Lagos
8a858e6a5cc6b1aa015cca236b471ea6,Lagos
8a858e6f5cd5e874015ce9b5593941a5,Rivers
8a858e785c8d9167015c9341c238485a,Ogun
8a858e7d5b591490015b5c04c76a11fe,Lagos
8a858e875c63d395015c723492986f7a,Oyo
8a858e9156e137c60156ff22fcad444c,Lagos
8a858e945bfdb9e7015bfe5bac2124e2,Ekiti
8a858e9d5b2465bb015b24743be909c3,Lagos
8a858ea35d0cdd1c015d0d2b2d4f2888,Lagos
8a858eaf570f3a0a01571816732a3ae5,Bayelsa
8a858eba5c884d2a015c8bea59385157,Lagos
8a858ec555f82a230155f92ff37d0b31,Federal Capital Territory
8a858ed45bc9a645015bc9d3ef6f1184,Kwara
8a858eda552adcc20155538395171da2,Lagos
8a858ee05bcdea36015bcdffdd2e0a33,Federal Capital Territory
8a858ee758b4c54a0158d3914a3840b8,Lagos
8a858ef45bcf0c76015bcf1a864d0462,Oyo
8a858f01589b6f8e01589bf33ffc492f,Lagos
8a858e785c8d9167015c95a0bee46469,Osun
8a858e885b68546c015b757f4a705633,Unknown
8a858e8e5ca1f1a8015ca61b2fca6f31,Unknown
8a858e985ccb51e8015ccb62ac37072a,Lagos
